LGA_CODE,Age_0_4_yr_P,Age_5_14_yr_P,Age_15_19_yr_P,Age_20_24_yr_P,Age_25_34_yr_P,Age_35_44_yr_P,Age_45_54_yr_P,Age_55_64_yr_P,Age_65_74_yr_P,Age_75_84_yr_P,Age_85ov_P,Age_below_15_yr,Age_15_64_yr,Age_over_65_yr,Age_below_15_yr_pct,Age_15_64_yr_pct,Age_over_65_yr_pct,Birthplace_Australia_P,Birthplace_Elsewhere_P,BP_Aus_pct,BP_Non_Aus_pct,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_P,Sec_Edu_Yr10_or_above,Sec_Edu_Yr9_or_below,Yr10_above_pct,Yr9_below_pct,Median_age_persons,Median_tot_prsnl_inc_weekly,Median_tot_fam_inc_weekly,Median_tot_hhd_inc_weekly,Average_household_size,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Single,MS_Married_pct,MS_Separated_pct,MS_Divorced_pct,MS_Widowed_pct,MS_Never_Married_pct,MS_Single_pct,P_Afghanistan_Tot,P_Australia_Tot,P_Bangladesh_Tot,P_Bosnia_Herzegov_Tot,P_Cambodia_Tot,P_Canada_Tot,P_Chile_Tot,P_China_Tot,P_Croatia_Tot,P_Egypt_Tot,P_England_Tot,P_Fiji_Tot,P_France_Tot,P_Germany_Tot,P_Greece_Tot,P_Hong_Kong_Tot,P_India_Tot,P_Indonesia_Tot,P_Iran_Tot,P_Iraq_Tot,P_Ireland_Tot,P_Italy_Tot,P_Japan_Tot,P_Korea_South_Tot,P_Lebanon_Tot,P_Malaysia_Tot,P_Malta_Tot,P_Mauritius_Tot,P_Myanmar_Tot,P_Nepal_Tot,P_Netherlands_Tot,P_New_Zealand_Tot,P_Nthern_Ireland_Tot,P_Pakistan_Tot,P_PNG_Tot,P_Philippines_Tot,P_Poland_Tot,P_Scotland_Tot,P_Singapore_Tot,P_South_Africa_Tot,P_SE_Europe_nfd_Tot,P_Sri_Lanka_Tot,P_Taiwan_Tot,P_Thailand_Tot,P_FYROM_Tot,P_Turkey_Tot,P_USA_Tot,P_Vietnam_Tot,P_Wales_Tot,P_Zimbabwe_Tot,P_Elsewhere_Tot,P_COB_NS_Tot,P_Y12e_Tot,P_Y11e_Tot,P_Y10e_Tot,P_Y9e_Tot,P_Y8b_Tot,P_DNGTS_Tot,P_Hghst_yr_schl_ns_Tot,pct_no_pincome,pct_pincome_1_499,pct_pincome_500_999,pct_pincome_1_999,pct_pincome_1000_1499,pct_pincome_1500_1999,pct_pincome_1000_1999,pct_pincome_2000_2999,pct_pincome_3000_more,pct_pincome_ns,pct_no_fincome,pct_fincome_1_499,pct_fincome_500_999,pct_fincome_1_999,pct_fincome_1000_1499,pct_fincome_1500_1999,pct_fincome_1000_1999,pct_fincome_2000_2999,pct_fincome_3000_3999,pct_fincome_4000_more,pct_fincome_ns,pct_no_hincome,pct_hincome_1_499,pct_hincome_500_999,pct_hincome_1_999,pct_hincome_1000_1499,pct_hincome_1500_1999,pct_hincome_1000_1999,pct_hincome_2000_2999,pct_hincome_3000_3999,pct_hincome_4000_more,pct_part_hincome,pct_hincome_ns,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_P,Non_sch_quls_Cert3a4_Level_P,Non_sch_quls_Cert1a2_Level_P,Non_sch_quls_Certnfd_Level_P,Non_sch_quls_CertTot_Level_P,pct_pgrad,pct_grad_cert_dip,pct_bach_deg,pct_adv_dip,pct_cert_iii_iv,pct_cert_i_ii,pct_others
LGA16950,5122,11193,5309,4622,9309,10088,12305,15353,14975,8210,3160,16315,56986,26345,16.372960279389037,57.18844710274371,26.43859261786725,78741,12771,86.04445318646735,13.955546813532651,28243,5708,26663,8627,4639,217,60614,13483,81.80358179143555,18.19641820856445,48,511,1226,992,2.3,41214,3167,9017,6333,23603,42120,49.45640434876521,3.8003695970432236,10.8203134374925,7.59953920368637,28.323373413012696,50.54359565123478,4,78741,27,24,13,122,67,252,154,64,4662,68,59,561,151,49,278,73,13,28,176,299,48,44,43,71,216,44,8,37,404,1196,98,20,61,361,99,540,46,228,58,45,8,138,33,10,303,85,161,43,1165,8132,27977,4985,25890,7883,4420,217,9040,6.432411674347159,37.35959101382488,25.312019969278033,62.671610983102916,10.75028801843318,5.412346390168971,16.162634408602152,2.5033602150537635,1.287682411674347,10.942300307219663,0.9900253089176716,7.209319636742594,26.384546672621706,33.5938663093643,20.12803334822093,11.735149620366235,31.863182968587168,14.489355366979305,4.540717582253983,2.9924073246985263,2.0023820157808547,0.012283274841548373,17.699439526478447,25.97559059242575,43.675030118904196,17.162537321250852,9.931381279136765,27.093918600387617,11.209470431093186,3.7059347336441255,2.364988738148866,7.186632444607406,3.5356974490597666,6.7,46.7,43.6,1792,1311,6969,7061,17962,1251,2250,21471,0.37075964347487855,0.27124212756448984,1.441866046527025,1.4609005817947085,3.716286113892728,0.724346825784347,2.2926270141434872
LGA17000,1537,3325,1683,1472,2904,3062,3336,2749,1741,839,343,4862,15206,2923,21.147405506502544,66.13892392675395,12.71367056674351,19291,1812,91.41354309813771,8.586456901862293,6167,1594,6159,1667,871,37,13920,2575,84.38920885116701,15.61079114883298,36,684,1981,1682,2.7,9169,595,1445,840,6077,8957,50.58479532163743,3.2825775129648016,7.971973960057375,4.634227077126779,33.526426128213615,49.41520467836257,0,19291,4,0,0,15,3,33,0,9,374,11,7,50,8,18,43,15,0,0,38,15,3,8,6,19,10,0,3,0,50,429,9,11,23,129,7,43,7,119,3,16,20,13,0,6,51,24,7,16,138,1891,6088,1376,5938,1396,811,37,1589,9.542995915663981,26.752400927254662,21.558670934981787,48.31107186223645,11.678993266364941,8.488795672811568,20.16778893917651,8.626779997792251,3.6207086874931007,9.730654597637708,0.6529382219989954,4.855181650761761,14.080026787209107,18.935208437970868,13.393604553825549,11.585467939059098,24.979072492884647,23.237903900887325,10.413527540599365,9.961493386907751,1.55700652938222,0.011362169141381537,10.91026468689477,15.067785668173014,25.978050355067786,13.570045190445448,11.258876694641705,24.82892188508715,20.206584893479665,9.20593931568754,8.03098773402195,8.469980632666235,2.143318269851517,6.1,63.6,59.7,278,186,1433,1301,4481,310,432,5220,0.26732568538267,0.17885819237833317,1.377977363861029,1.2510457434635023,4.308943871222102,0.7135095631436731,1.894358274114604
LGA17040,959,2507,1175,1078,2236,2460,3039,2896,2274,1144,460,3466,12884,3878,17.134664821040143,63.69388965789994,19.17144552105992,15637,2587,85.80443371378402,14.19556628621598,7214,1170,4347,1152,785,64,12731,2001,86.41732283464567,13.582677165354331,43,675,1569,1200,2.3,7900,602,1592,991,5666,8851,47.16136350068653,3.5938152946092767,9.503910214315562,5.9160647125544745,33.82484627783416,52.83863649931347,0,15637,0,3,0,58,3,48,17,4,669,14,28,194,20,31,32,28,3,0,38,84,17,20,24,20,6,0,3,0,83,269,17,8,16,41,32,90,10,50,17,23,48,45,10,12,74,21,15,6,350,1993,7151,1002,4171,1002,734,64,1978,5.642371466062269,27.686985566026483,27.639269951091496,55.32625551711798,14.028390790886318,7.205057855183108,21.233448646069427,3.7158535130621497,1.8609089824645115,12.221161875223666,0.7575757575757576,5.701754385964913,17.523923444976077,23.225677830940988,17.902711323763956,13.81578947368421,31.718500797448165,20.23524720893142,7.097288676236045,4.425837320574162,1.674641148325359,0.011158342189160468,15.077045696068012,21.679064824654624,36.756110520722636,16.073326248671627,11.291179596174283,27.364505844845908,14.891073326248671,5.6721572794899044,3.2943676939426143,7.930393198724761,2.975557917109458,3.3,60.9,58.9,427,267,1802,1410,3532,257,396,4186,0.42336750679172697,0.26472862836859745,1.7866703682404965,1.3980051161038292,3.5019532411905847,0.6474449225643975,2.4083364730611354
LGA17080,809,1793,777,658,1442,1627,1933,2161,1781,987,430,2602,8598,3198,18.071954438116407,59.716627309348524,22.211418252535076,11711,1206,90.66346674924517,9.336533250754819,3546,974,3679,1140,780,44,8199,1964,80.67499754009643,19.325002459903573,45,577,1418,1120,2.3,5884,408,1040,889,3566,5903,49.91940273182319,3.4614405701196236,8.823279884618648,7.542207516755747,30.253669296682784,50.08059726817681,0,11711,0,0,0,15,3,28,11,3,234,18,6,61,0,10,33,9,7,3,14,8,3,5,3,13,0,0,0,0,42,189,4,9,9,49,11,45,6,98,4,0,33,27,3,0,24,12,7,9,150,1485,3508,866,3559,1040,752,45,1587,7.1041030857917935,31.73109528653781,24.042048151915903,55.773143438453715,12.622923024754154,6.646320786707358,19.26924381146151,3.204476093591048,1.2461851475076298,13.402848423194303,1.1125827814569536,7.0198675496688745,19.549668874172184,26.56953642384106,18.039735099337747,12.874172185430464,30.91390728476821,19.04635761589404,5.19205298013245,2.7549668874172184,2.410596026490066,0.012620638455827766,17.260579064587972,21.455085374907203,38.71566443949517,16.314031180400892,11.17297698589458,27.48700816629547,14.309576837416481,4.157386785449146,2.0044543429844097,8.68596881959911,3.377876763177431,5.4,53.7,50.8,123,122,887,827,2231,172,248,2646,0.1978064391624586,0.1961982567302435,1.426457817374803,1.3299668714418964,3.5878550062719117,0.6754366215303464,2.9574474928435883
LGA17100,2318,3909,2441,3854,9302,5278,4676,3912,2355,1521,752,6227,29463,4628,15.444714519569422,73.07654149511384,11.478743985316733,14801,22710,39.457759057343175,60.542240942656825,24601,1177,3031,919,1156,490,28809,2565,91.82444061962134,8.175559380378658,32,682,1894,1781,3.0,17361,738,1719,1362,12899,16718,50.943396226415096,2.165556501071041,5.044162093958156,3.996596144253059,37.85028903430265,49.056603773584904,15,14801,125,33,56,44,60,4040,97,217,293,165,30,71,174,692,4411,235,73,30,138,472,87,3095,653,390,28,35,106,1158,24,331,22,251,35,553,67,38,122,94,27,1399,206,233,10,76,77,960,6,19,1158,2804,24402,742,2608,637,1104,482,2676,15.596222652354976,22.42066983400786,20.74315209103173,43.16382192503959,15.027274326939997,8.736582790779519,23.763857117719514,5.311161944982111,3.7362895184468297,8.428646841456978,2.7981882234524407,4.881731253145445,12.893809763462507,17.775541016607953,14.443885254151988,12.370407649723202,26.814292903875188,20.30196275792652,9.511826874685456,12.521389028686462,1.147458480120785,0.02518752467429925,8.945913936044215,13.209632846427162,22.15554678247138,13.549151204105803,11.496249506514015,25.04540071061982,18.79194630872483,9.380181602842478,11.843663639952625,8.803789972364784,1.460718515594157,7.0,61.9,57.5,3701,572,8689,2812,2186,203,486,2876,1.972288835598188,0.3048228084199307,4.630428990141221,1.4985345057287502,1.1649347188915535,0.36717292832400744,1.7969624300559552
LGA17150,13624,28029,13129,12714,26241,30160,30298,27277,19990,11056,5947,41653,139819,36993,19.066211979035543,64.00064083491634,16.93314718604811,169667,39482,81.1225489961702,18.87745100382981,98500,10008,43227,9787,4794,609,151735,15190,90.90010483750187,9.099895162498129,40,837,2312,1979,2.7,95018,4548,13780,9654,53809,81791,53.74047701191681,2.5722672488391427,7.793720907872337,5.460129292060924,30.433405539310783,46.259522988083184,4,169667,92,186,72,450,335,3007,403,932,7890,352,239,887,1031,706,1108,489,129,61,840,1143,258,228,621,564,354,158,44,217,495,3258,212,108,145,1182,410,965,285,1214,180,146,126,432,599,131,765,420,262,121,5212,9316,97876,7797,41069,7692,4236,609,9717,8.010723193430348,23.126127603739544,22.26363446126699,45.38976206500653,16.216567786305305,11.361721140413884,27.57828892671919,7.7154960325315445,4.851453230248907,6.4542765520634795,0.8115374402549124,3.0304036112586297,10.21806956983537,13.248473181093999,12.02701805629315,10.720924057355283,22.747942113648435,23.280669144981413,14.157926181625067,15.135422198619224,1.2164763674986723,0.010739731768650462,8.315433780385582,12.98066848281643,21.296102263202012,12.472495808885164,10.651980301760268,23.124476110645432,19.86195515507125,12.032428751047778,12.743608549874267,7.91203897736798,1.9554170159262363,3.5,66.1,63.8,8547,3587,29437,20632,31728,1810,5336,38879,0.7945065916066937,0.3334380652969709,2.7363859292296997,1.9178963376657663,2.9493512505554205,0.664273324397032,1.2961974860610432
LGA17200,6977,7063,8370,28589,68867,33856,21469,16072,10462,4860,1790,14040,177223,17112,6.737852429514097,85.05002999400119,8.212117576484705,82098,99761,45.14376522470705,54.85623477529295,143048,5931,11036,3167,3093,1370,160015,7630,95.44871603686362,4.551283963136389,32,953,2524,1926,2.0,49928,3892,13725,3902,122883,144402,25.692378943035045,2.002778778366696,7.062728348685226,2.0079246642309476,63.23418926568208,74.30762105696496,34,82098,282,158,108,1082,468,20289,222,242,9385,409,1915,1261,713,2357,2805,5229,704,114,1943,1748,1733,3493,419,2332,137,141,211,329,538,5425,278,236,201,1820,616,1003,1211,1249,192,398,1359,6771,137,450,2685,2117,272,142,12384,26520,142564,5374,10486,2744,2998,1365,26620,10.995152375953314,17.283169172816255,16.285340826051605,33.56850999886786,14.221755642696143,10.961188131040233,25.182943773736376,9.150790955218657,7.279155216599253,13.823447679624541,2.3090846827454627,3.869673695024705,8.607700210361529,12.477373905386234,9.50051367349934,9.040653588376303,18.541167261875643,20.730394794775208,15.065309916344601,21.47399833667629,0.8610146274644097,0.05195322102946513,10.26889713543191,10.378937756810227,20.647834892242138,10.895192161361694,10.390644205893027,21.28583636725472,17.729417135900167,13.398030975264273,13.045666857872002,7.087084274726947,1.6108073937932408,6.0,64.2,60.3,23995,4416,57191,16400,10832,935,2339,14114,1.9653405498202976,0.3616980149200431,4.684300536977397,1.3432625554095805,0.8872085365973521,0.26816107356164426,2.411729630733847
LGA17310,3906,8206,3757,3195,7190,6927,7626,7694,6161,3566,1437,12112,36389,11164,20.30000838012235,60.98885443727479,18.711137182602865,50479,4048,92.5761549324188,7.423845067581198,16912,3294,14878,4489,2768,181,35084,7438,82.50787827477541,17.492121725224592,40,633,1446,1180,2.5,22636,1883,4368,3186,15473,24910,47.6086316409372,3.9603752155807004,9.186892693391663,6.700879148613974,32.543221301476464,52.39136835906281,3,50479,41,0,0,45,4,132,9,14,788,51,21,107,19,33,234,21,15,4,60,37,15,175,11,51,17,3,45,44,90,418,10,32,35,421,16,116,56,147,9,49,125,48,3,0,113,70,19,31,249,5137,16716,2806,14305,3932,2592,184,4888,6.498559380849229,30.547435277292898,27.775557845590864,58.32299312288376,13.497655050579402,6.4438789459294625,19.941533996508866,3.29344465709058,1.3733201539464552,10.570148688721108,0.7279344858962693,5.738983491485766,20.869621734043935,26.608605225529704,18.523332900038998,13.291303782659561,31.814636682698556,18.73781359677629,6.226439620434161,3.8281554660080594,2.131808137267646,0.010717571297148114,14.443422263109476,22.4655013799448,36.90892364305428,16.85832566697332,11.361545538178472,28.219871205151794,14.650413983440663,5.1701931922723094,3.072677092916283,7.626494940202392,3.2796688132474703,5.8,58.1,54.7,853,648,4428,3719,9418,771,1139,11327,0.3256520676806548,0.2473886750962067,1.6904892798240791,1.4198124732759148,3.5955347871235723,0.7291857552990043,2.332630871663307
LGA17350,359,815,385,240,568,591,820,857,783,470,210,1174,3461,1463,19.252213840603478,56.75631354542473,23.991472613971794,5383,287,94.93827160493828,5.061728395061729,1398,339,1781,574,367,16,3518,957,78.6145251396648,21.385474860335197,46,546,1329,1033,2.4,2582,164,416,411,1358,2349,52.36260393429325,3.32589738389779,8.4364226323261,8.335023321841412,27.540052727641452,47.63739606570675,0,5383,0,0,3,3,0,9,0,4,76,4,0,18,0,0,20,0,0,0,4,8,0,0,0,0,0,0,0,0,8,22,0,0,0,37,0,9,0,0,0,3,0,0,0,0,9,11,6,0,13,441,1372,288,1736,521,346,16,440,6.622114216281895,35.43944916970433,28.290805994329688,63.73025516403402,10.733090319967598,5.893074119076549,16.626164439044146,2.288375860672337,1.3568246253543945,9.376265694613204,0.9236453201970444,5.911330049261084,23.33743842364532,29.248768472906406,21.182266009852217,13.916256157635468,35.09852216748769,15.332512315270936,5.357142857142857,2.832512315270936,2.955665024630542,0.010702054794520547,17.722602739726028,24.57191780821918,42.294520547945204,16.95205479452055,11.172945205479452,28.125,11.51541095890411,4.4520547945205475,2.0976027397260273,6.078767123287672,4.366438356164384,4.9,53.6,50.9,38,57,388,290,927,83,114,1124,0.15767634854771784,0.23651452282157676,1.6099585062240664,1.2033195020746887,3.8464730290456433,0.8174273858921162,2.2946058091286305
LGA17400,283,756,337,211,431,664,822,1299,1137,518,176,1039,3764,1831,15.661742538438347,56.738016279770875,27.600241181790775,5262,507,91.21164846593864,8.788351534061363,1665,399,1752,563,396,20,3816,979,79.58289885297185,20.417101147028156,53,454,1015,767,2.1,2676,243,708,448,1518,2917,47.84552118719828,4.344716610048275,12.658680493473987,8.010012515644556,27.1410691936349,52.15447881280172,0,5262,0,0,0,4,0,3,0,0,157,4,7,26,0,0,13,5,0,0,11,19,8,0,0,4,0,0,0,0,22,95,0,0,4,22,5,12,0,8,0,8,0,6,0,0,16,4,4,3,34,851,1649,366,1695,509,380,20,781,6.1436503671861,42.486118574243235,23.141680100304495,65.62779867454773,8.042271180368978,3.241984596095289,11.284255776464267,1.7911517105498835,0.7522837184309511,14.400859752821065,0.9378663540445487,11.313012895662368,30.011723329425557,41.324736225087925,20.046893317702228,10.023446658851114,30.070339976553342,9.55451348182884,2.1101992966002343,2.0515826494724503,2.7549824150058617,0.019044062733383122,26.21359223300971,27.408513816280806,53.622106049290515,15.90739357729649,7.6923076923076925,23.599701269604182,6.982823002240478,1.6803584764749813,1.4189693801344287,7.318894697535474,3.4727408513816282,7.8,45.8,42.2,64,61,399,376,987,101,127,1217,0.219170576350125,0.20889695558371288,1.3663915619328104,1.2876271360569844,3.3800212321495837,0.7807951782473203,3.160850655799459
LGA17420,9772,23856,11251,9709,16505,23631,22686,18615,13582,5649,2000,33628,102397,21231,21.384239711044412,65.11484458462634,13.500915704329246,96977,55249,63.70593722491559,36.29406277508441,81897,6434,21413,5373,2861,656,109744,8890,92.50636411146888,7.493635888531112,38,827,2464,2363,3.2,76150,2354,6423,4558,34140,47475,61.597573306370066,1.9041456016177956,5.195551061678463,3.6869565217391305,27.615773508594536,38.402426693629934,363,96977,319,92,84,291,252,8067,381,639,5194,787,111,611,269,1986,5703,880,1675,174,561,1096,192,2463,778,1695,453,163,169,143,361,2281,131,684,113,2386,429,553,597,2450,132,2334,488,352,39,248,899,561,128,214,4267,5021,81324,4393,19419,3562,2347,653,4873,12.214790070933459,21.885034415264037,19.64864886724848,41.53368328251252,15.078819447252846,11.188398295008776,26.26721774226162,9.033703502996676,6.126806700259631,4.823798701036098,1.5805846562056818,3.0513747197950503,8.623450295072967,11.674825014868018,10.592890800128094,9.822041264467725,20.414932064595817,21.819387895146164,15.229424950821173,18.976165423852876,0.9995882702776888,0.011623774381703008,5.109443271381682,9.80285576902975,14.912299040411432,10.758263123784834,9.67741935483871,20.435682478623544,20.441954299333098,14.40428156293772,18.472602596533775,8.882988731628792,1.2878138523613405,4.6,68.0,64.9,10782,2669,27958,13781,15011,1034,3117,19164,1.47072062855506,0.3640654199233403,3.8136159648620263,1.8797997571987832,2.0475781260656656,0.5662178936312422,1.0504562753202111
LGA17550,4779,10546,4990,3929,8219,10268,11917,13583,12026,7535,3581,15325,52906,23142,16.77191292832675,57.901130530900815,25.32695654077244,70497,13348,84.08014789194347,15.919852108056535,29064,5921,22811,6117,3996,199,57796,10312,84.85934104657309,15.140658953426911,47,539,1332,1064,2.4,35375,2859,9252,6111,22446,40668,46.51973225674947,3.7597148981497313,12.16680036295254,8.036242652183633,29.517509829964627,53.48026774325053,0,70497,0,11,5,205,24,228,28,26,4400,95,113,428,32,38,351,63,8,3,191,202,164,42,14,91,76,26,4,21,306,2530,98,16,125,467,62,524,54,311,59,29,33,168,3,13,330,35,140,64,1072,7526,28796,5182,21994,5383,3773,193,7797,6.409278594534887,35.71391000184099,26.51027009967651,62.224180101517504,11.537753465008022,5.4730031822844065,17.01075664729243,2.4366830602530047,1.3504983825579255,10.568603213844252,0.8480856319473035,5.961300946891725,24.034582132564843,29.995883079456565,19.90531082750103,12.91889666529436,32.82420749279539,16.558254425689583,5.154384520378756,3.3182379580074106,1.930835734870317,0.012594386664767062,16.301467445505057,24.698675024932328,41.00014247043738,17.022367858669327,10.511468870209432,27.533836728878757,12.625730160991594,4.2627154865365435,2.6385525003561763,7.237498219119533,3.4420857672033054,7.1,50.6,47.0,1544,1140,7529,6727,14867,881,1920,17670,0.36436836130993255,0.26902845329878444,1.7767677411285507,1.5875038643341428,3.5084614168359893,0.6610076295525396,2.2492194635006264
LGA17620,858,2054,804,650,1668,1756,1855,1849,1435,833,352,2912,8582,2620,20.63199659912144,60.804874592603085,18.563128808275472,11559,1057,91.62175015852884,8.378249841471149,3723,746,3576,1054,707,30,8045,1791,81.79137860919073,18.20862139080927,41,630,1589,1242,2.4,5625,391,974,755,3468,5588,50.16498706858111,3.487023990011594,8.686346205297422,6.7332560420939975,30.928386694015874,49.83501293141889,4,11559,8,0,4,7,0,39,3,3,247,3,6,33,0,3,31,4,0,0,66,14,3,9,4,11,6,0,3,5,22,184,11,3,6,84,0,31,3,37,0,7,6,6,0,0,20,35,4,11,60,1497,3681,638,3438,943,665,30,1348,7.397480568212275,29.8758152416689,24.515322076297686,54.39113731796659,11.444652908067543,6.47726257482355,17.92191548289109,5.896542481908336,2.412221924417046,11.980702224604663,1.0806317539484622,5.7356608478802995,18.453865336658353,24.189526184538654,16.708229426433917,12.136325852036576,28.84455527847049,20.25491825990579,7.869215849265725,5.846494873926296,2.1612635078969245,0.012790697674418604,14.864341085271318,20.503875968992247,35.36821705426357,15.406976744186046,10.65891472868217,26.065891472868216,15.775193798449612,6.3565891472868215,4.321705426356589,7.228682170542636,3.604651162790698,4.8,59.0,56.2,143,107,914,787,2347,149,249,2743,0.23300907594792328,0.17434944843655797,1.4893027651496635,1.282364634762347,3.82428182692151,0.6485147708200942,2.611982858353294
LGA17640,455,888,438,297,631,777,1189,1212,1072,559,184,1343,4544,1815,17.437029343027785,58.99766294468969,23.565307712282525,6433,516,92.57447114692762,7.425528853072384,2287,422,1910,571,423,16,4619,1010,82.05720376621069,17.942796233789306,48,609,1498,1161,2.4,3456,220,586,450,1637,2893,54.43376909749566,3.465112616160025,9.229799968498977,7.087730351236416,25.783587966608916,45.56623090250433,0,6433,0,0,0,5,0,10,3,0,179,7,5,24,4,0,3,10,0,0,13,9,0,0,5,0,5,0,0,0,12,69,0,0,4,7,4,26,0,5,0,3,4,0,3,0,24,0,12,0,42,750,2268,372,1848,514,410,16,698,7.004259346900142,30.572645527685754,25.445653888625966,56.01829941631172,12.572961034863543,7.083136141347215,19.656097176210757,3.659883262344218,2.0192459378450858,11.642214860388075,0.9751340809361287,6.143344709897611,19.84397854705022,25.987323256947832,17.113603120429058,13.651877133105803,30.76548025353486,17.89371038517796,7.362262311067772,4.631886884446612,2.2915650901999025,0.01828847481021394,15.49344375431332,21.84265010351967,37.336093857832985,15.38992408557626,11.490683229813664,26.880607315389923,13.457556935817806,6.142167011732229,3.554175293305728,7.59144237405107,3.209109730848861,3.9,57.8,55.7,135,107,541,550,1251,103,168,1519,0.37752733577560893,0.29922536983696413,1.5129058418859587,1.538074330937666,3.4984199781873095,0.7578511703347409,2.4217679465309434
LGA17650,307,853,370,237,470,683,892,985,787,337,118,1160,3637,1242,19.208478224871666,60.22520284815367,20.566318926974663,5137,394,92.87651419273188,7.123485807268125,1937,299,1449,400,300,13,3685,713,83.7880854934061,16.211914506593907,46,552,1342,1058,2.4,2597,164,492,295,1341,2292,53.11924728983433,3.354469216608713,10.063407649826141,6.033953773777869,27.428922069952954,46.88075271016568,0,5137,0,0,0,4,0,3,0,0,144,3,3,21,0,0,7,0,0,0,4,6,4,0,0,4,0,0,0,0,15,59,0,0,4,4,0,17,4,14,0,0,0,3,0,0,18,3,4,0,31,516,1918,248,1400,346,285,13,471,6.479967293540474,35.466067048242024,26.921504497138184,62.38757154538021,11.651676206050695,6.357318070318888,18.008994276369584,2.5960752248569094,1.0834014717906786,9.443990188062143,0.8594229588704727,7.734806629834254,22.713321055862494,30.448127685696747,18.845917740945364,13.566605279312462,32.41252302025783,16.022099447513813,5.3406998158379375,2.823818293431553,2.087170042971148,0.01050328227571116,17.592997811816193,24.201312910284464,41.794310722100654,16.717724288840262,11.37855579868709,28.09628008752735,12.341356673960613,4.332603938730854,1.9693654266958425,7.483588621444201,2.9321663019693656,5.2,56.9,53.8,184,94,531,431,930,87,142,1159,0.6457046603032004,0.32987085906793934,1.8634194272880404,1.5124929814710837,3.263615946097698,0.803621560920831,2.03186412128018
LGA17750,4206,8490,4347,4960,8609,7532,7551,7210,5124,2979,1372,12696,40209,9475,20.35267714010901,64.4581596665598,15.189163193331195,52510,5846,89.98217835355405,10.017821646445952,21694,3710,13784,3960,2377,213,39188,6550,85.67930386112205,14.320696138877956,35,696,1682,1354,2.5,23143,1702,3956,2725,18156,26539,46.582263193913285,3.42578801175476,7.9626424057002545,5.484883861358238,36.544422527273454,53.417736806086715,86,52510,82,9,0,63,21,264,21,98,826,53,31,127,28,54,651,26,83,36,82,50,19,63,13,113,10,7,138,72,104,442,22,92,38,423,26,136,29,229,25,132,36,45,0,4,100,59,23,85,706,4033,21523,3158,13184,3369,2153,213,3863,6.816946764617088,27.471067726678072,27.86756566368119,55.33863339035926,15.527825299386132,8.173493005937406,23.70131830532354,3.8945355741169365,1.8134245748213746,8.4351413907618,0.6787617356001014,4.998731286475514,16.734331387972595,21.73306267444811,16.873889875666073,14.184217203755392,31.058107079421468,21.764780512560264,8.138797259578787,5.176351179903578,1.8903831514843947,0.008887102536620221,12.316898892461593,19.627545551982852,31.944444444444443,16.68453018935334,12.41068238656663,29.095212575919973,17.23383351196856,6.538049303322615,3.9701679171132547,7.453554841014648,2.876027152554484,5.5,63.5,60.0,1434,810,6065,3831,10136,790,1150,12072,0.5118065271393084,0.2890957370870571,2.164648944979014,1.3673157639265625,3.617622705079519,0.6924021357393713,1.702452673957114
LGA17850,174,357,159,135,276,313,415,464,469,233,96,531,1762,798,17.178906502749918,57.00420575865416,25.816887738595923,2545,153,94.32913269088213,5.670867309117865,872,147,748,257,157,6,1767,420,80.79561042524006,19.204389574759944,48,577,1329,1054,2.3,1433,70,185,213,655,1123,56.0641627543036,2.7386541471048513,7.237871674491394,8.333333333333332,25.62597809076682,43.935837245696405,0,2545,0,0,0,0,0,6,0,0,49,0,0,8,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,4,30,0,0,3,3,0,5,0,0,0,0,0,0,0,0,5,0,0,0,28,394,865,133,726,238,154,6,356,5.8431372549019605,31.92156862745098,25.137254901960784,57.05882352941177,11.882352941176471,5.882352941176471,17.764705882352942,2.5098039215686274,1.803921568627451,15.019607843137255,1.2195121951219512,6.7073170731707314,21.097560975609756,27.804878048780488,19.390243902439025,13.902439024390244,33.292682926829265,13.658536585365853,5.609756097560975,5.0,2.926829268292683,0.016142735768903994,16.822429906542055,23.44944774851317,40.27187765505523,16.822429906542055,11.12999150382328,27.952421410365336,10.535259133389975,4.333050127442651,3.2285471537807986,7.391673746813933,4.672897196261682,3.2,57.0,55.2,34,35,214,191,431,41,60,531,0.2503866264084248,0.257750938949849,1.5759628838647912,1.4065836954120332,3.174018705353855,0.74379556668385,3.1592900802710067
