LGA_CODE,pct_no_pincome,pct_pincome_1_499,pct_pincome_500_999,pct_pincome_1_999,pct_pincome_1000_1499,pct_pincome_1500_1999,pct_pincome_1000_1999,pct_pincome_2000_2999,pct_pincome_3000_more,pct_pincome_ns,pct_no_fincome,pct_fincome_1_499,pct_fincome_500_999,pct_fincome_1_999,pct_fincome_1000_1499,pct_fincome_1500_1999,pct_fincome_1000_1999,pct_fincome_2000_2999,pct_fincome_3000_3999,pct_fincome_4000_more,pct_fincome_ns,pct_no_hincome,pct_hincome_1_499,pct_hincome_500_999,pct_hincome_1_999,pct_hincome_1000_1499,pct_hincome_1500_1999,pct_hincome_1000_1999,pct_hincome_2000_2999,pct_hincome_3000_3999,pct_hincome_4000_more,pct_part_hincome,pct_hincome_ns,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_P,pct_pgrad,pct_grad_cert_dip,pct_bach_deg,pct_adv_dip,pct_cert_iii_iv,pct_cert_i_ii,pct_others
LGA11450,9.267972977514873,21.974254697005343,23.268241857963904,45.24249655496925,18.30739757335395,11.492958693241018,29.800356266594964,6.390952172890128,2.2266662185325847,7.071555809498202,0.872624912033779,3.007271874266948,10.81398076471968,13.821252638986628,12.249589490968802,13.29580107905231,25.545390570021112,28.003753225428103,13.497536945812808,8.829462819610603,1.3464696223316912,0.005003581226377111,3.577326764652794,6.4111307115542235,9.988457476207017,7.110229210005978,7.2084303368788,14.31865954688478,14.232149030353959,7.096200477595575,4.982538127761506,4.173547892094927,1.0007162452754221,4.1,70.1,67.2,5.2525022099289975,2.4637143916279336,19.86940032507343,17.494083093330293,35.167812027716785,6.210613362228749,13.541874590093816
LGA11500,11.271791290791429,28.18516202895491,26.013137702282453,54.19829973123736,15.526523055936732,7.13235950859472,22.658882564531453,3.0700650389340436,0.9191519767451302,7.881809397760582,1.230607163378663,5.810668454319096,17.85816893315457,23.668837387473666,17.16864585328481,14.549415820723999,31.718061674008812,21.406339781651024,7.639819957862478,4.256847347251484,1.6400114920513311,0.007193093845201302,6.495292050251542,10.6092159886283,17.104508038879843,9.857645219752616,8.002018186264639,17.859663406017255,11.199479835726214,4.295543583637655,2.660966776289585,4.475968362811309,1.4111368490336775,7.9,60.7,55.9,6.979367179980751,1.8076275264677575,19.634263715110684,15.706207892204043,31.17631135707411,6.816951395572666,17.87927093358999
LGA11520,11.732631636057835,20.2696470715894,18.366654911428803,38.6363019830182,14.886200254998236,11.025960990695276,25.912161245693515,8.834061253831756,7.244391395165884,7.640452486232808,2.0945288367960058,3.8547793339821435,10.239918757669361,14.094698091651503,11.09465577793763,9.524816993187493,20.61947277112512,20.192104260990988,14.039690263614437,19.350061354885117,0.9309017052426691,0.01930350662443079,5.668690961731752,7.674989846959477,13.343680808691229,7.750938069744123,6.7952562663706635,14.546194336114787,12.34580554821519,8.791006787322743,10.531486892804208,5.194014569327717,1.0653847918401693,5.0,63.8,60.6,15.8755618923147,3.4436325471791522,36.2165587437375,14.101269332065982,13.057684310580408,4.091170122180637,13.214123051941623
LGA11570,13.877515431369913,31.935215494221637,23.018263330560107,54.95347882478175,12.593233085438381,5.9970717635903235,18.590304849028705,3.1233310687336284,1.2679336314854441,8.187436194600565,2.2077493253783005,7.592198298928576,20.064444874582986,27.65664317351156,17.01413005112323,12.309426486160293,29.323556537283523,17.56065902285174,7.397497352750293,5.531328634702312,1.562161977523996,0.013412131582006154,8.451121757652563,11.767183128436951,20.218304886089513,9.572212145614145,6.8368881092329925,16.40910025484714,9.59667023119626,4.2272672568901495,3.238136772534395,4.8512328355780525,1.4117434515071787,8.2,54.7,50.2,8.967243519125379,2.0324636387722945,26.814575169778696,16.473762742117668,21.633361687886097,5.599559342360307,18.47903389995956
LGA11600,6.891830214513921,27.20219078046554,26.928343222272936,54.13053400273848,15.97444089456869,5.7507987220447285,21.72523961661342,2.784116841624829,2.3733455043359197,12.094933820173436,0.8695652173913043,6.086956521739131,16.08695652173913,22.17391304347826,18.115942028985508,14.782608695652174,32.89855072463768,18.26086956521739,5.797101449275362,4.057971014492754,3.0434782608695654,0.008468655589123866,8.142938066465257,12.507552870090635,20.65049093655589,11.269826283987914,7.556646525679758,18.826472809667674,9.901812688821751,2.86631419939577,2.280022658610272,6.058345921450151,2.7360271903323263,3.2,65.4,63.3,1.8416206261510129,1.3812154696132597,16.85082872928177,12.79926335174954,31.49171270718232,6.629834254143646,29.005524861878452
LGA11650,7.7959292081745035,32.03326362884793,25.563091287936885,57.59635491678482,13.170406892140102,7.27108810073358,20.441494992873682,3.8354924266513044,1.8487275502302492,8.482000905285446,0.8822156704269923,5.153277858094187,19.612508110692453,24.76578596878664,17.233371657540953,13.18997802998395,30.4233496875249,19.95287260805719,7.725932587339352,5.186289799310164,1.7200359716324973,0.00827982208593973,9.653157960771079,14.4817272830042,24.13488524377528,10.744433962345141,7.709446979332756,18.453880941677898,10.800732203176738,4.415146887035444,2.9343325524346846,5.104942504497319,2.1757279739564153,6.8,56.0,52.2,4.108937308327815,2.3145320466249624,17.621303981638047,15.862259626203075,35.076090241032794,6.798937886960826,18.21793890921248
LGA11700,8.059100067159168,34.65413028878442,17.86433848220282,52.51846877098724,8.327736736064473,4.5668233713901945,12.894560107454668,1.9476158495634655,1.6789791806581598,22.9012760241773,2.1447721179624666,13.404825737265416,23.592493297587133,36.997319034852545,17.42627345844504,7.774798927613941,25.201072386058982,9.651474530831099,3.2171581769436997,2.9490616621983916,6.434316353887399,0.014314053099852992,13.873620696780593,14.864593603693491,28.738214300474084,10.350161472201394,4.954864534564497,15.30502600676589,6.166053643013597,1.5415134107533992,1.1010810076809994,5.835729340709297,5.395296937636897,11.2,42.6,37.8,1.6971279373368147,1.566579634464752,8.093994778067884,9.26892950391645,21.54046997389034,6.396866840731071,51.43603133159269
LGA11720,7.737569873492204,34.24536628420124,23.762645121868424,58.008011406069656,11.313282187068594,5.712087265485324,17.025369452553917,3.9694932898816395,1.568334578043316,11.691221399959264,0.8206982890527195,6.857699262762554,22.63875365141188,29.496452914174434,17.165113367645013,13.27722910001391,30.442342467658925,18.111002921129504,6.343024064543052,4.173042147725692,1.9195993879538182,0.0079195077019797,10.302276613186692,14.932940723645563,25.235217336832253,10.8383131607006,7.6808849808283455,18.519198141528946,9.959904882839098,3.5412995138983456,2.2963114035434584,4.65141391229812,2.005814177793985,8.7,53.6,48.9,1.949953971043602,1.452004351828605,10.398359695371997,11.712277178006527,42.78182274667336,7.360448573102351,24.345133483973555
LGA11730,6.4249634140584435,40.9219657272341,25.617240239814947,66.53920596704904,9.04970967285087,4.321861870367748,13.371571543218618,1.8694235943917292,0.9370721805221168,10.857763300760043,0.8417011222681631,8.239810986414648,29.452155936207916,37.69196692262256,20.119610159480214,11.717365623154164,31.836975782634376,12.691966922622564,3.6399881866509154,1.9565859421145895,1.919669226225635,0.008438035615167285,14.032820099136897,20.229273209579308,34.2620933087162,11.989347995811602,6.882502093066881,18.87185008887848,7.003569560588846,2.281938327232196,1.0822697854236298,5.158207858663131,2.4030057947541614,9.0,45.6,41.4,2.4464961919754926,2.144407096966345,13.313194060332723,12.811130493979492,36.89316257499043,7.760711398544867,24.630898183210654
LGA11750,8.993399339933994,24.917491749174918,18.61936193619362,43.536853685368534,11.028602860286028,9.570957095709572,20.5995599559956,8.690869086908691,3.41034103410341,14.768976897689768,0.8841732979664014,5.835543766578249,16.357206012378427,22.192749778956674,11.052166224580018,10.610079575596817,21.662245800176834,23.165340406719718,10.875331564986737,7.957559681697613,3.2714412024756854,0.007897400315028693,8.811836140979382,12.012361531806802,20.824197672786184,8.604009816899682,7.1907908131577045,15.794800630057384,13.093058417021254,5.94383286867949,3.6993085686187035,5.154092837176621,3.1173948611955367,5.8,59.0,55.6,2.6835443037974684,1.6708860759493671,12.556962025316455,8.860759493670885,38.12658227848101,5.3164556962025316,30.78481012658228
LGA11800,6.603678593005303,34.151171376787275,27.71363361750688,61.864804994294154,11.759079009196482,5.675639390481305,17.434718399677788,2.6481841981607035,1.334161240518225,10.114452574343828,0.9025364386119612,5.975413662534364,23.678614035997718,29.654027698532083,20.08402925462939,13.086778359873437,33.17080761450283,16.63986721302972,5.508584470148866,3.2729913377249855,1.7013330566938119,0.007954376005934327,10.810720117156198,17.03217849322626,27.84289861038246,12.218231455868603,7.621221945945519,19.839453401814122,9.18627125100922,3.21015888810921,1.931777030012622,5.059293050527709,1.9782636430343161,7.3,53.6,49.7,3.515679932498945,2.6381662213472086,18.641541274082407,15.280551258613416,32.91520180002813,7.143861622837857,19.86499789059204
LGA12000,7.5116009280742455,30.68445475638051,23.984918793503482,54.66937354988399,12.20997679814385,6.728538283062645,18.938515081206496,2.668213457076566,2.320185614849188,13.892111368909513,0.4472271914132379,6.171735241502684,21.10912343470483,27.280858676207515,19.051878354203936,12.522361359570661,31.5742397137746,16.100178890876567,6.976744186046512,4.382826475849732,2.415026833631485,0.007933674155389758,9.729189885293756,12.944415727214869,22.673605612508627,10.439044941302313,6.346939324311807,16.785984265614122,8.35123595304185,3.716299999103624,1.962540448964835,4.885473032529483,2.7141516847386016,5.5,53.1,50.3,2.489406779661017,1.853813559322034,14.194915254237289,11.917372881355933,34.057203389830505,7.309322033898305,28.177966101694917
LGA12150,6.252003847386983,33.02340493747996,23.244629689002885,56.268034626482844,10.22763706316127,4.26418723949984,14.49182430266111,1.6030779095864058,1.7954472587367747,19.58961205514588,1.5538290788013318,7.880133185349612,23.97336293007769,31.8534961154273,18.64594894561598,10.76581576026637,29.41176470588235,13.873473917869035,4.550499445061043,2.6637069922308547,4.217536071032186,0.011205821464388643,13.24324354882294,15.840956706476673,29.084200255299614,11.66424143338636,6.62162177441147,18.28586320779783,6.978170639187473,2.5467776055428732,1.1715176985497218,6.0613307011920385,3.922037512536025,9.0,50.0,45.4,1.7510944340212633,1.1882426516572857,12.070043777360851,9.81863664790494,27.454659161976235,6.0037523452157595,41.71357098186366
LGA12350,6.434394409937888,37.412655279503106,26.921583850931675,64.33423913043478,10.034937888198758,4.784549689440993,14.819487577639752,1.9021739130434783,1.2616459627329193,11.24805900621118,0.6682867557715675,7.806804374240583,25.789793438639126,33.59659781287971,21.2636695018226,11.330498177399758,32.59416767922236,14.671931956257595,4.434993924665856,2.764277035236938,2.2478736330498177,0.007407198068476352,14.103305122378973,18.399480002095256,32.50278512447423,12.325577585944648,6.8886942036830074,19.214271789627656,7.688671595078453,2.4147465703232904,1.3777388407366014,4.607277198592291,2.8443640582949192,6.5,50.0,46.7,1.8732261116367077,1.8353831598864712,13.755912961210974,12.582781456953642,36.783349101229895,7.587511825922422,25.581835383159888
LGA12380,15.18624641833811,30.797050807184288,23.445616977659746,54.24266778484404,12.799054208307126,5.921098609266895,18.72015281757402,2.9573461923730986,0.9801523516667832,7.913434435203951,2.5485025428517614,7.376153701262008,19.42550386136749,26.801657562629497,17.61537012620079,12.87436428705971,30.4897344132605,18.29346392917687,6.990016952345075,4.569598794499906,1.6500282539084574,0.013645260105896314,7.486555182842216,10.873889910715304,18.36044509355752,9.59494065199587,7.275904716700191,16.870845368696063,10.34162132216001,4.316453748178089,3.0008287386571424,5.045266744874826,1.3673472221897478,9.5,55.9,50.6,11.185744421005884,1.9107360941489953,29.15510158765405,16.157433107582992,18.629954479849005,4.860663928055956,18.100366381703118
LGA12700,7.931316434995912,32.39302262196784,24.434450804033798,56.82747342600164,12.25129463068956,6.827473426001635,19.078768056691196,3.9384028345598256,2.2076860179885527,10.016353229762878,0.9307972480777014,6.434641845406718,19.34439498178875,25.77903682719547,17.887494941319304,13.193039255362201,31.080534196681505,18.170781060299475,7.284500202347228,4.694455685957102,1.8615944961554027,0.007060402330862981,9.021625200547142,13.61088671560808,22.632511916155224,10.669052411081838,7.452646904799813,18.121699315881653,9.217747487515558,4.059731340246214,2.54958973058941,5.138403918572503,1.4120804661725963,5.5,56.2,53.2,3.1561847296356462,2.2511023439313065,15.084706428405662,15.456022278951032,37.201206776514276,6.4980273845439775,20.352750058018103
