stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code,transportation
2257201,2257201,1 Helmsman Bvd,-33.5007055,151.3509584,,,0,,bus_stop
211075,211075,10 Barons Cres,-33.81977338,151.1400611,,,0,,bus_stop
215949,215949,10 Bay Rd,-33.61506691,151.0737657,,,0,,bus_stop
209393,209393,10 Beatrice St,-33.80815234,151.2560139,,,0,,bus_stop
231885,231885,10 Fisher Rd,-32.72582573,151.8660694,,,0,,bus_stop
244035,244035,10 Harold Walker Av,-31.07940688,152.8272217,,,0,,bus_stop
369023,369023,10 High St,-36.11243946,146.8934994,,,0,,bus_stop
2444130,2444130,10 Lady Nelson Dr,-31.43894731,152.8840531,,,0,,bus_stop
2156240,2156240,10 Lawrence Rd,-33.63820573,150.9876729,,,0,,bus_stop
208590,208590,10 Narabang Way,-33.70552147,151.209594,,,0,,bus_stop
2575105,2575105,10 Tyree Pl,-34.42905064,150.4890908,,,0,,bus_stop
2262145,2262145,10 Wyee Rd,-33.19307511,151.5056331,,,0,,bus_stop
2260454,2260454,100 Bradleys Rd,-33.45624916,151.4287735,,,0,,bus_stop
2325342,2325342,100 Quorrobolong Rd,-32.85968606,151.3577414,,,0,,bus_stop
275865,275865,1008 Blaxlands Ridge Rd,-33.46718934,150.8066697,,,0,,bus_stop
2529214,2529214,101 Industrial Rd,-34.56782231,150.8113365,,,0,,bus_stop
263031,263031,101 Mulach St,-36.21958472,149.1211936,,,0,,bus_stop
2156181,2156181,101 Porters Rd,-33.6367133,150.9786302,,,0,,bus_stop
2290389,2290389,101 Violet Town Rd,-33.00656337,151.6678361,,,0,,bus_stop
217179,217179,102 Cecil Rd,-33.87138544,150.8358548,,,0,,bus_stop
212578,212578,102 Coonara Av,-33.74107342,151.0353292,,,0,,bus_stop
2164138,2164138,102 Garfield Rd,-33.85047092,150.8224978,,,0,,bus_stop
275248,275248,102 Silverdale Rd,-33.90600067,150.607617,,,0,,bus_stop
2747405,2747405,102 Victoria St,-33.75683727,150.7305628,,,0,,bus_stop
2540142,2540142,1024 Princes Hwy,-34.99438536,150.5846588,,,0,,bus_stop
208422,208422,103 Booralie Rd,-33.67663349,151.2109744,,,0,,bus_stop
215641,215641,103 Glenhaven Rd,-33.69620693,150.988856,,,0,,bus_stop
2749334,2749334,103 Laycock St Before Camelot Dr,-33.72368632,150.7032203,,,0,,bus_stop
231552,231552,103 Stockton St,-32.72893973,152.1368099,,,0,,bus_stop
2540147,2540147,1033 Princes Hwy,-34.99439721,150.5848674,,,0,,bus_stop
2145423,2145423,104 Boronia St,-33.82579648,150.9680867,,,0,,bus_stop
2287235,2287235,104 Dangerfield Dr,-32.91594452,151.6821699,,,0,,bus_stop
2502117,2502117,104 Windang Rd,-34.51297203,150.8734296,,,0,,bus_stop
229566,229566,1041 Nelson Bay Rd,-32.86875089,151.7925274,,,0,,bus_stop
257929,257929,1045 Highland Way,-34.72482942,150.1192475,,,0,,bus_stop
257535,257535,1045 Old Hume Hwy,-34.40962859,150.5239707,,,0,,bus_stop
2282157,2282157,105 Glad Gunson Dr,-32.99176727,151.649172,,,0,,bus_stop
2782192,2782192,105-107 Waratah Rd,-33.69939967,150.3626038,,,0,,bus_stop
2576302,2576302,1055 Wisemans Ferry Rd,-33.49966006,150.9509241,,,0,,bus_stop
279097,279097,1058 Great Western Hwy,-33.48808915,150.1341307,,,0,,bus_stop
232560,232560,1059 Wollombi Rd,-32.88757367,151.2729736,,,0,,bus_stop
257580,257580,106 Bowral Rd,-34.45734129,150.4276317,,,0,,bus_stop
2321164,2321164,106 Main Rd,-32.79848738,151.5157176,,,0,,bus_stop
2570258,2570258,106 Ridge Rd,-34.05000632,150.4986313,,,0,,bus_stop
2232134,2232134,106 Siandra Dr,-34.0111265,151.0798694,,,0,,bus_stop
2777159,2777159,106 Singles Ridge Rd,-33.69073681,150.6049679,,,0,,bus_stop
2156120,2156120,106A Annangrove Rd,-33.6805745,150.9773653,,,0,,bus_stop
2325348,2325348,107 Heaton Rd,-32.93271725,151.3978432,,,0,,bus_stop
2777186,2777186,107 Singles Ridge Rd,-33.69029559,150.6037203,,,0,,bus_stop
2282148,2282148,107 Warners Bay Rd,-32.98364551,151.6572747,,,0,,bus_stop
229517,229517,1073 Nelson Bay Rd,-32.86650651,151.7925665,,,0,,bus_stop
2756381,2756381,1073 River Rd,-33.42506991,150.8998748,,,0,,bus_stop
2325138,2325138,108 Allandale Rd,-32.82222205,151.3507965,,,0,,bus_stop
2283257,2283257,108 Coal Point Rd,-33.0366929,151.6084238,,,0,,bus_stop
215186,215186,108 North Rocks Rd,-33.78723685,151.0079496,,,0,,bus_stop
2576299,2576299,1080 Wisemans Ferry Rd,-33.49966829,150.9506664,,,0,,bus_stop
253643,253643,10876 Princes Hwy,-35.64802819,150.2390494,,,0,,bus_stop
2290219,2290219,109 Auklet Rd,-32.97598977,151.6769642,,,0,,bus_stop
209030,209030,109 Milson Rd,-33.84026136,151.2265122,,,0,,bus_stop
207926,207926,109 Oxley Dr,-33.652577,151.113999,,,0,,bus_stop
215667,215667,109 Pitt Town Rd,-33.65133662,150.962711,,,0,,bus_stop
253017,253017,109 Prince Edward Dr,-34.48812161,150.799159,,,0,,bus_stop
275265,275265,109 Silverdale Rd,-33.90603369,150.6074131,,,0,,bus_stop
217132,217132,109 St George Cres,-33.97929293,150.9926622,,,0,,bus_stop
2756501,2756501,11 Bona Vista Dr Before Citrus Pl,-33.57803167,150.8610818,,,0,,bus_stop
232546,232546,11 Ellalong Rd,-32.87837783,151.311655,,,0,,bus_stop
2324183,2324183,11 Fisher Cl,-32.67165608,151.7290424,,,0,,bus_stop
216279,216279,11 Gurney Rd,-33.87077078,150.9975646,,,0,,bus_stop
2156241,2156241,11 Lawrence Rd,-33.63604068,150.9855153,,,0,,bus_stop
208413,208413,11 Myoora Rd,-33.69501163,151.215785,,,0,,bus_stop
226552,226552,11 Owens Rd,-33.02588229,151.4114142,,,0,,bus_stop
2100153,2100153,11 Southern Cross Way,-33.77288867,151.2554853,,,0,,bus_stop
207387,207387,11 Wyuna Rd,-33.76931552,151.1374021,,,0,,bus_stop
210797,210797,110 Cabarita Rd,-33.62120771,151.3196162,,,0,,bus_stop
2147101,2147101,110 Ellam Dr,-33.7941018,150.9262887,,,0,,bus_stop
252634,252634,110 Farmborough Rd,-34.46221545,150.8305666,,,0,,bus_stop
225973,225973,110 Johns Rd,-33.27467992,151.4756911,,,0,,bus_stop
2156145,2156145,111 Annangrove Rd,-33.67851192,150.9723014,,,0,,bus_stop
278570,278570,111 Evans Lookout Rd,-33.64955419,150.2971397,,,0,,bus_stop
2770359,2770359,112 Captain Cook Dr,-33.72290531,150.7970682,,,0,,bus_stop
2232150,2232150,112 Prince Edward Park Rd,-34.0271109,151.0469255,,,0,,bus_stop
2066173,2066173,112 Riverview St,-33.8201832,151.156511,,,0,,bus_stop
2323210,2323210,1122 Leggetts Dr,-32.92337941,151.481237,,,0,,bus_stop
2566171,2566171,113 Spitfire Dr,-34.01849595,150.8219727,,,0,,bus_stop
2325273,2325273,113 Whitings Lane,-32.93527273,151.4066133,,,0,,bus_stop
226432,226432,113 Yarrawonga Park Rd,-33.10242523,151.5443315,,,0,,bus_stop
210782,210782,114 Hudson Pde,-33.63562156,151.311925,,,0,,bus_stop
208233,208233,114 Turner Rd,-33.60344411,151.133939,,,0,,bus_stop
2777170,2777170,115 Buena Vista Rd,-33.69112447,150.5981702,,,0,,bus_stop
225972,225972,115 Johns Rd,-33.27457047,151.4757285,,,0,,bus_stop
215666,215666,115 Pitt Town Rd,-33.64999272,150.9610654,,,0,,bus_stop
2232157,2232157,115 Prince Edward Park Rd,-34.02691441,151.0468729,,,0,,bus_stop
2325346,2325346,115 Quorrobolong Rd,-32.86321828,151.3595371,,,0,,bus_stop
2747398,2747398,115 Victoria St After Wrench St,-33.75656582,150.7294074,,,0,,bus_stop
2158143,2158143,1155 Old Northern Rd,-33.6564678,151.02165,,,0,,bus_stop
2264132,2264132,116 Baker St,-33.08141558,151.4922682,,,0,,bus_stop
209044,209044,116 Milson Rd,-33.84050828,151.2264056,,,0,,bus_stop
2251181,2251181,117 Avoca Dr,-33.44722621,151.3685826,,,0,,bus_stop
231739,231739,117 Salamander Way,-32.7397853,152.0958119,,,0,,bus_stop
2287236,2287236,118 Dangerfield Dr,-32.91562915,151.6802522,,,0,,bus_stop
2234177,2234177,118 Fowler Rd,-33.99572236,151.0552784,,,0,,bus_stop
2325333,2325333,118 Heaton Rd,-32.93367176,151.397602,,,0,,bus_stop
2529207,2529207,118 Industrial Rd,-34.56772825,150.811463,,,0,,bus_stop
2256170,2256170,118 North Burge Rd,-33.48891854,151.3333251,,,0,,bus_stop
231747,231747,118a Salamander Way,-32.73964957,152.0951648,,,0,,bus_stop
252641,252641,119 Farmborough Rd,-34.46228253,150.8304391,,,0,,bus_stop
210764,210764,119 Hudson Pde,-33.63559643,151.3121284,,,0,,bus_stop
226056,226056,119 Lake Shore Dr,-33.45358092,151.4346025,,,0,,bus_stop
250299,250299,119 Lakeview Pde,-34.50024396,150.8764207,,,0,,bus_stop
215834,215834,1191 Old Northern Rd,-33.65228785,151.0199576,,,0,,bus_stop
215975,215975,12 Knights Rd,-33.64579714,151.0528383,,,0,,bus_stop
226045,226045,12 Lake Shore Dr,-33.45762631,151.4308213,,,0,,bus_stop
2156261,2156261,12 Lawrence Rd,-33.63630713,150.9856353,,,0,,bus_stop
2323191,2323191,12 Lochend Cct,-32.76356277,151.5721457,,,0,,bus_stop
2444142,2444142,12 Marian Dr,-31.44927658,152.8724063,,,0,,bus_stop
2066197,2066197,12 Mars Rd,-33.8111711,151.1501593,,,0,,bus_stop
2077119,2077119,12 Montview Pde,-33.66476685,151.0939878,,,0,,bus_stop
250281,250281,12 Noble Pde,-34.48177618,150.8629315,,,0,,bus_stop
2168164,2168164,12 North Liverpool Rd,-33.90702769,150.8957054,,,0,,bus_stop
215494,215494,12 Victoria Av,-33.72977317,150.9790764,,,0,,bus_stop
2325297,2325297,12 Wine Country Dr,-32.80338601,151.3491408,,,0,,bus_stop
2315125,2315125,120 Bagnall Beach Rd,-32.72319811,152.1209039,,,0,,bus_stop
220084,220084,120 Meredith St,-33.91007387,151.0326659,,,0,,bus_stop
228053,228053,120 Pacific Hwy,-33.00847595,151.6814402,,,0,,bus_stop
2282174,2282174,120 Warners Bay Rd,-32.98383892,151.6574024,,,0,,bus_stop
257419,257419,120 Yanderra Rd,-34.31338819,150.5690313,,,0,,bus_stop
2259229,2259229,121 Alison Rd,-33.27675661,151.409138,,,0,,bus_stop
217946,217946,121 Eastwood Rd,-33.95768418,150.7894757,,,0,,bus_stop
2305150,2305150,121 Lookout Rd,-32.9309641,151.691914,,,0,,bus_stop
2164130,2164130,121-131 Garfield Rd,-33.85264289,150.8233616,,,0,,bus_stop
2156122,2156122,122 Annangrove Rd,-33.67854655,150.9717857,,,0,,bus_stop
226240,226240,122 Buff Point Av,-33.23795801,151.5355435,,,0,,bus_stop
2323184,2323184,122 Wilton Dr,-32.76440447,151.5678493,,,0,,bus_stop
2315124,2315124,123 Bagnall Beach Rd,-32.72290118,152.1208976,,,0,,bus_stop
2320390,2320390,123 Cessnock Rd,-32.74819445,151.5432044,,,0,,bus_stop
2251215,2251215,123 Malinya Rd,-33.47988113,151.3531082,,,0,,bus_stop
2765231,2765231,123 Old Pitt Town Rd,-33.64047487,150.9088297,,,0,,bus_stop
207927,207927,123 Oxley Dr,-33.65157511,151.1132402,,,0,,bus_stop
215875,215875,1231 Old Northern Rd,-33.64724735,151.0214468,,,0,,bus_stop
2156144,2156144,125 Annangrove Rd,-33.67731324,150.9683877,,,0,,bus_stop
216494,216494,125 Arundle Rd,-33.83322921,150.8428505,,,0,,bus_stop
275476,275476,125 Grose Vale Rd,-33.58691507,150.7096447,,,0,,bus_stop
244430,244430,125 Pacific Dr,-31.45728524,152.9300696,,,0,,bus_stop
2262136,2262136,125 Roper Rd,-33.20846099,151.5079018,,,0,,bus_stop
211878,211878,126 Balaka Dr,-33.7725341,151.0321664,,,0,,bus_stop
276093,276093,126 Brisbane St,-33.76707098,150.7856597,,,0,,bus_stop
2165180,2165180,126 Fairfield St,-33.86881765,150.9724558,,,0,,bus_stop
222621,222621,126 Upper Washington Dr,-34.00700006,151.0510115,,,0,,bus_stop
2251150,2251150,127 Avoca Dr,-33.46806161,151.4337612,,,0,,bus_stop
2747123,2747123,127 O'Connell St,-33.77096111,150.7370351,,,0,,bus_stop
2765229,2765229,127 Old Pitt Town Rd,-33.64384135,150.9083787,,,0,,bus_stop
2777103,2777103,128 Burns Rd,-33.7134422,150.569844,,,0,,bus_stop
215826,215826,1285 Old Northern Rd,-33.63986023,151.0222232,,,0,,bus_stop
262111,262111,13 Elmslea Dr,-35.24535568,149.4374949,,,0,,bus_stop
2259249,2259249,13 Mataram Rd,-33.24343787,151.4906272,,,0,,bus_stop
2156237,2156237,13 Shoplands Rd,-33.6515658,150.9451477,,,0,,bus_stop
2259183,2259183,13 Wolseley Av,-33.29247343,151.4611646,,,0,,bus_stop
2282128,2282128,130 Cherry Rd,-32.98666285,151.645462,,,0,,bus_stop
369022,369022,130 High St,-36.11989996,146.8885,,,0,,bus_stop
217040,217040,130 Nuwarra Rd,-33.93607332,150.9532031,,,0,,bus_stop
2156197,2156197,130 Pitt Town Rd,-33.65007819,150.9609293,,,0,,bus_stop
215933,215933,131 Arcadia Rd,-33.61722121,151.0586924,,,0,,bus_stop
277735,277735,131 Bee Farm Rd,-33.71290266,150.5566971,,,0,,bus_stop
2234170,2234170,131 Fowler Rd,-33.99557842,151.0552715,,,0,,bus_stop
207413,207413,1310 Pacific Hwy,-33.73446045,151.1318646,,,0,,bus_stop
2163144,2163144,132 Belar Av,-33.89120891,150.9791678,,,0,,bus_stop
2164123,2164123,132 Delaware Rd,-33.83705258,150.834966,,,0,,bus_stop
2259831,2259831,132 Smiths Rd,-33.20674355,151.3776028,,,0,,bus_stop
2777107,2777107,133 Burns Rd,-33.71326247,150.5698258,,,0,,bus_stop
2283258,2283258,133 Coal Point Rd,-33.03597943,151.6074989,,,0,,bus_stop
2325352,2325352,133 Wollong Rd,-32.91728756,151.4189014,,,0,,bus_stop
2156123,2156123,134 Annangrove Rd,-33.67751742,150.9684833,,,0,,bus_stop
248510,248510,134 Kennedy Dr,-28.18777254,153.5202788,,,0,,bus_stop
2325335,2325335,134 Wollong Rd,-32.9172212,151.4189942,,,0,,bus_stop
2570384,2570384,1345 Barkers Lodge Rd,-34.12591303,150.5092366,,,0,,bus_stop
2118147,2118147,135 Balaka Dr,-33.77253553,151.0332239,,,0,,bus_stop
2770162,2770162,135 Carlisle Av,-33.73844509,150.8211603,,,0,,bus_stop
2650134,2650134,135 East St,-35.07284881,147.39472,,,0,,bus_stop
216591,216591,135 Hamilton Rd,-33.87284575,150.9427516,,,0,,bus_stop
2259989,2259989,135 Hue Hue Rd,-33.26441072,151.4018673,,,0,,bus_stop
2570372,2570372,135 Mayfarm Rd,-34.06184172,150.6480978,,,0,,bus_stop
207928,207928,135 Oxley Dr,-33.65258081,151.1128033,,,0,,bus_stop
2164100,2164100,1357 The Horsley Dr,-33.85232571,150.8812928,,,0,,bus_stop
2156156,2156156,136 Kenthurst Rd,-33.66396575,151.0038849,,,0,,bus_stop
217114,217114,136 St George Cres,-33.97748734,150.9924911,,,0,,bus_stop
215934,215934,137 Arcadia Rd,-33.61716102,151.061619,,,0,,bus_stop
2261287,2261287,137 Kerry Cres,-33.34903278,151.4395677,,,0,,bus_stop
210518,210518,137 McCarrs Creek Rd,-33.65302273,151.281024,,,0,,bus_stop
2765224,2765224,137 Old Pitt Town Rd,-33.65040623,150.9090853,,,0,,bus_stop
228185,228185,137 Park Av,-33.10087465,151.6414568,,,0,,bus_stop
2171434,2171434,1370 Camden Valley Way,-33.96464078,150.8174389,,,0,,bus_stop
2257129,2257129,138 Booker Bay Rd,-33.51329464,151.3488255,,,0,,bus_stop
2259693,2259693,138 Hue Hue Rd,-33.26444416,151.4016866,,,0,,bus_stop
212648,212648,138 Purchase Rd,-33.71414941,151.0449572,,,0,,bus_stop
2570385,2570385,1380 Barkers Lodge Rd,-34.1233631,150.5098463,,,0,,bus_stop
257156,257156,1385 Remembrance Dr,-34.1577517,150.6545861,,,0,,bus_stop
2171284,2171284,139 Cowpasture Rd,-33.94146463,150.8396809,,,0,,bus_stop
2221107,2221107,139 Kyle Pde,-33.9923226,151.0974448,,,0,,bus_stop
2315145,2315145,139 Rocky Point Rd,-32.74667767,152.1622443,,,0,,bus_stop
2148379,2148379,139 Stephen St,-33.7638333,150.9195004,,,0,,bus_stop
257149,257149,1390 Remembrance Dr,-34.15755531,150.6545234,,,0,,bus_stop
2323290,2323290,1395 George Booth Dr,-32.84953923,151.5225014,,,0,,bus_stop
2250333,2250333,1396 Wisemans Ferry Rd,-33.31739142,151.2640087,,,0,,bus_stop
207392,207392,14 Bolwarra Av,-33.76976294,151.1385672,,,0,,bus_stop
216468,216468,14 Cooper St,-33.84012156,150.9361596,,,0,,bus_stop
2770602,2770602,14 Fleurs St,-33.79015172,150.8406306,,,0,,bus_stop
228723,228723,14 Lake Rd,-32.9156909,151.6593546,,,0,,bus_stop
2560423,2560423,14 Menangle Rd,-34.08336702,150.776326,,,0,,bus_stop
205769,205769,14 Millwood Av,-33.79439552,151.1663992,,,0,,bus_stop
2156260,2156260,14 Park Rd,-33.64274603,151.0007999,,,0,,bus_stop
2259681,2259681,14 Pioneer Av,-33.31914699,151.4245173,,,0,,bus_stop
2259309,2259309,14 Ruttleys Rd,-33.15583201,151.492703,,,0,,bus_stop
26561,26561,"Lockhart Coach Stop, Matthews St",-35.22082493,146.7163812,,,0,,coach_stop
212247,212247,14 Tallwood Av,-33.79196688,151.1032046,,,0,,bus_stop
2570357,2570357,140 Cut Hill Rd,-34.0017438,150.6755066,,,0,,bus_stop
2325350,2325350,140 Whitings Lane,-32.93733579,151.4061068,,,0,,bus_stop
257934,257934,1409 Highland Way,-34.70865276,150.1423019,,,0,,bus_stop
225988,225988,141 Elizabeth Bay Dr,-33.19638941,151.5819981,,,0,,bus_stop
210519,210519,141 McCarrs Creek Rd,-33.65390013,151.2817032,,,0,,bus_stop
2777209,2777209,141 Russell Av,-33.71753622,150.5871617,,,0,,bus_stop
2257229,2257229,142 Empire Bay Dr,-33.49603051,151.3565631,,,0,,bus_stop
210781,210781,142 Hudson Pde,-33.63575143,151.3089802,,,0,,bus_stop
2322103,2322103,142 Lenaghans Dr,-32.84997673,151.6266249,,,0,,bus_stop
231649,231649,142 Marsh Rd,-32.78066703,151.9475866,,,0,,bus_stop
2325341,2325341,142 Quorrobolong Rd,-32.86324899,151.3594319,,,0,,bus_stop
2323273,2323273,1424 George Booth Dr,-32.84671917,151.5232545,,,0,,bus_stop
2747422,2747422,143 Bringelly Rd,-33.77287509,150.7154604,,,0,,bus_stop
2257264,2257264,143 Empire Bay Dr,-33.49587838,151.356534,,,0,,bus_stop
2320404,2320404,1443 Wine Country Dr,-32.70240214,151.3374809,,,0,,bus_stop
231813,231813,145 Fullerton Cove Rd,-32.84688893,151.8105782,,,0,,bus_stop
214256,214256,145 Mona St,-33.84735787,151.0148199,,,0,,bus_stop
252717,252717,145 Princes Hwy,-34.55853562,150.7938883,,,0,,bus_stop
2527230,2527230,1457 Jamberoo Rd,-34.59920623,150.7824556,,,0,,bus_stop
243922,243922,146 Ocean Dr,-31.63846996,152.7393952,,,0,,bus_stop
2259394,2259394,1467 Dooralong Rd,-33.16020653,151.3669294,,,0,,bus_stop
2259356,2259356,1467 Dooralong Rd,-33.15784063,151.3683651,,,0,,bus_stop
2259425,2259425,1468 Hue Hue Rd,-33.17781464,151.477457,,,0,,bus_stop
2259426,2259426,1469 Hue Hue Rd,-33.17788426,151.4775248,,,0,,bus_stop
2765223,2765223,147 Old Pitt Town Rd,-33.65306716,150.9109945,,,0,,bus_stop
2502105,2502105,148 Lakeview Pde,-34.50014882,150.8768625,,,0,,bus_stop
258236,258236,"Bowning Coach Stop, Leake St",-34.76797275,148.8149158,,,0,,coach_stop
2560202,2560202,149 Katanna Rd,-34.1434847,150.8247932,,,0,,bus_stop
207039,207039,15 Adelaide Av,-33.77055666,151.1849538,,,0,,bus_stop
216350,216350,15 Belar Av,-33.88511694,150.9766805,,,0,,bus_stop
212231,212231,15 Busaco Rd,-33.76250421,151.114247,,,0,,bus_stop
216449,216449,15 Cooper St,-33.84038077,150.9362255,,,0,,bus_stop
2765178,2765178,15 Hynds Rd,-33.66065496,150.9087089,,,0,,bus_stop
2165160,2165160,15 Normanby St,-33.87501832,150.9704641,,,0,,bus_stop
211373,211373,15 Talavera Rd,-33.78073674,151.128651,,,0,,bus_stop
211832,211832,15 Woodstock Rd,-33.7700019,151.0475626,,,0,,bus_stop
2171397,2171397,150 Catherine Fields Rd,-33.99427771,150.7655149,,,0,,bus_stop
2570403,2570403,150 Cawdor Rd,-34.06667497,150.683607,,,0,,bus_stop
2066265,2066265,150 Epping Rd,-33.80450451,151.1469228,,,0,,bus_stop
214249,214249,150 Mona St,-33.84745382,151.0146408,,,0,,bus_stop
2259984,2259984,1509 Mandalong Rd,-33.1847288,151.3626192,,,0,,bus_stop
244493,244493,151 Granite St,-31.45146074,152.9132177,,,0,,bus_stop
250236,250236,151 Northcliffe Dr,-34.48642477,150.8609697,,,0,,bus_stop
210526,210526,152 McCarrs Creek Rd,-33.654276,151.2771,,,0,,bus_stop
PST1192,,Aberdeen Station,-32.1670942,150.8920416,1,,0,,train_station
PST1159,,Adamstown Station,-32.93365273,151.7202034,1,,0,,train_station
PST1381,,Albion Park Station,-34.56285582,150.7986814,1,,0,,train_station
PST55026,,Albury Station,-36.08407239,146.9246933,1,,0,,train_station
PST1338,,Allawah Station,-33.96972995,151.1145487,1,,0,,train_station
PST55025,,Armidale Station,-30.51537825,151.6517568,1,,0,,train_station
PST1333,,Arncliffe Station,-33.936812,151.1470998,1,,0,,train_station
PST1116,,Artarmon Station,-33.80850533,151.1847315,1,,1,,train_station
PST1209,,Ashfield Station,-33.88762159,151.1257964,1,,0,,train_station
PST1128,,Asquith Station,-33.68853355,151.1081692,1,,0,,train_station
2765230,2765230,152 Old Pitt Town Rd,-33.64006699,150.9077662,,,0,,bus_stop
2259893,2259893,152 Pollock Av,-33.27850244,151.447056,,,0,,bus_stop
2325344,2325344,153 Whitings Lane,-32.93892175,151.4058437,,,0,,bus_stop
2570217,2570217,154 Coates Park Rd,-33.97165406,150.6742638,,,0,,bus_stop
257157,257157,1545 Remembrance Dr,-34.16307896,150.6381854,,,0,,bus_stop
2164147,2164147,1546 The Horsley Dr,-33.84654185,150.8729526,,,0,,bus_stop
2156143,2156143,155 Annangrove Rd,-33.67367346,150.9607945,,,0,,bus_stop
237029,237029,155 Spring Mountain Rd,-29.78481221,151.4784722,,,0,,bus_stop
2164131,2164131,155-161 Garfield Rd,-33.85375842,150.8254527,,,0,,bus_stop
2570213,2570213,156 Calf Farm Rd,-34.10366211,150.6266559,,,0,,bus_stop
2259134,2259134,156 Pacific Hwy,-33.27433792,151.4294909,,,0,,bus_stop
231744,231744,156 Salamander Way,-32.7388861,152.1048287,,,0,,bus_stop
232699,232699,156 Sawyers Gully Rd,-32.79015321,151.4577631,,,0,,bus_stop
2153257,2153257,156 Seven Hills Rd,-33.76117834,150.9717475,,,0,,bus_stop
2250332,2250332,1564 Wisemans Ferry Rd,-33.30670738,151.2542489,,,0,,bus_stop
225142,225142,156A Avoca Dr,-33.46751383,151.4337117,,,0,,bus_stop
2289263,2289263,157 Grinsell St,-32.9408038,151.6942295,,,0,,bus_stop
231827,231827,157 Lemon Tree Passage Rd,-32.77903009,151.922899,,,0,,bus_stop
2259455,2259455,1571 Dooralong Rd,-33.14906635,151.3680793,,,0,,bus_stop
221432,221432,158 Beaconsfield St,-33.94224398,150.9970049,,,0,,bus_stop
215635,215635,158 Glenhaven Rd,-33.69560621,150.9845808,,,0,,bus_stop
257777,257777,158 Medway Rd,-34.49658003,150.3051424,,,0,,bus_stop
252642,252642,159 Farmborough Rd,-34.46177902,150.8269565,,,0,,bus_stop
2156112,2156112,16 Annangrove Rd,-33.68046385,151.0052974,,,0,,bus_stop
2322278,2322278,16 Cahill Cl (Hail And Ride),-32.82631645,151.6359686,,,0,,bus_stop
2315164,2315164,16 Government Rd,-32.72245307,152.1722647,,,0,,bus_stop
208124,208124,16 Gwandalan Cres,-33.63065422,151.1366624,,,0,,bus_stop
2232138,2232138,16 Ingrid Rd,-34.01078319,151.0850463,,,0,,bus_stop
2780236,2780236,16 Strathearn Rd,-33.70616358,150.3248739,,,0,,bus_stop
2570126,2570126,160 Calf Farm Rd,-34.10573459,150.625141,,,0,,bus_stop
225629,225629,160 Glenrock Pde,-33.46413907,151.316406,,,0,,bus_stop
2745183,2745183,160 Park River Cl,-33.84934312,150.6059866,,,0,,bus_stop
2765228,2765228,162 Old Pitt Town Rd,-33.64307002,150.9085485,,,0,,bus_stop
275215,275215,1620 Silverdale Rd,-33.93549626,150.5805337,,,0,,bus_stop
244451,244451,162B Granite St,-31.45359811,152.9137094,,,0,,bus_stop
2285230,2285230,163 Macquarie Rd,-32.95753605,151.6549613,,,0,,bus_stop
2170312,2170312,164 Glenfield Rd,-33.96188114,150.899311,,,0,,bus_stop
274591,274591,1642 Greendale Rd,-33.87682089,150.6427344,,,0,,bus_stop
210765,210765,165 Hudson Pde,-33.63581552,151.3086926,,,0,,bus_stop
215663,215663,165 Pitt Town Rd,-33.63768335,150.954608,,,0,,bus_stop
2325278,2325278,165 Wollong Rd,-32.91448832,151.4172987,,,0,,bus_stop
2156124,2156124,166 Annangrove Rd,-33.67387868,150.9608578,,,0,,bus_stop
2259430,2259430,166 Bushells Ridge Rd,-33.20278817,151.4551438,,,0,,bus_stop
2770157,2770157,166 Carlisle Av,-33.7410379,150.8203694,,,0,,bus_stop
275819,275819,1665 Bells Line Of Road,-33.51640039,150.5990126,,,0,,bus_stop
233096,233096,1669 Glendonbrook Rd,-32.47420594,151.4449314,,,0,,bus_stop
210520,210520,167 McCarrs Creek Rd,-33.65428598,151.2807096,,,0,,bus_stop
2571167,2571167,167 Mount Hercules Rd,-34.14389099,150.6494577,,,0,,bus_stop
37301,37301,"Yarrawonga Coach Stop, Orr St",-36.01313305,146.0048837,,,0,,coach_stop
2290180,2290180,167 Warners Bay Rd,-32.98409053,151.6622361,,,0,,bus_stop
2577128,2577128,1671 Nowra Rd,-34.674378,150.4890946,,,0,,bus_stop
2163142,2163142,168 Belar Av,-33.89182333,150.9821786,,,0,,bus_stop
216586,216586,168 Hamilton Rd,-33.87276372,150.9424994,,,0,,bus_stop
228725,228725,168 Lake Rd,-32.91987099,151.6545222,,,0,,bus_stop
2560260,2560260,169 Wyangala Cres,-34.04963527,150.8480543,,,0,,bus_stop
2282181,2282181,17 Bareki Rd,-32.9919378,151.6344402,,,0,,bus_stop
275451,275451,17 Campbell St,-33.57921761,150.712082,,,0,,bus_stop
2774126,2774126,17 Cross St,-33.71759888,150.6084966,,,0,,bus_stop
2770614,2770614,17 Fleurs St,-33.79006992,150.8412314,,,0,,bus_stop
274714,274714,17 Great Western Hwy,-33.77101074,150.7380732,,,0,,bus_stop
2444133,2444133,17 Lady Nelson Dr,-31.43887165,152.8841324,,,0,,bus_stop
2066207,2066207,17 Orion Way,-33.80710716,151.1504377,,,0,,bus_stop
213532,213532,17 Oxford Rd,-33.87500642,151.0839669,,,0,,bus_stop
215636,215636,170 Glenhaven Rd,-33.6957102,150.9808018,,,0,,bus_stop
2145309,2145309,170 Macquarie Rd,-33.83096864,150.9352427,,,0,,bus_stop
